language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
7	Lithuanian	1	main	nuo_GEN	Nosin-ė sušlap-o nuo ašar-ų.	handkerchief(F)-NOM.SG get_soaked-PST.3 from tear(F)-GEN.PL	The handkerchief got wet from tears.	носовой_платок(F)-NOM.SG намокнуть-PST.3 от слеза(F)-GEN.PL	Платок намок от слез. 		
7	Lithuanian	2	main	nuo_GEN	Šak-a lūž-o nuo svori-o.	branch(F)-NOM.SG break-PST.3 from weight(M)-GEN.SG	The branch broke from the weight.	ветка(F)-NOM.SG ломаться-PST.3 от вес(M)-GEN.SG	Ветка сломалась от тяжести.		
7	Lithuanian	3	main	nuo_GEN	Moter-is kost-i nuo dūm-ų.	woman(F)-NOM.SG cough-PRS.3 from smoke(M)-GEN.PL	The woman is coughing from the smoke.	женщина(F)-NOM.SG кашлять-PRS.3 от дым(M)-GEN.PL	Женщина кашляет от дыма.		
7	Lithuanian	4	main	del_GEN	Mes ne-mato-me krant-o dėl tams-os.	we.NOM not-see.PRS-1.PL shore(M)-GEN.SG because_of darkness(F)-GEN.SG	We cannot see the shore because of the darkness.	мы.NOM не-видеть.PRS-1.PL берег(M)-GEN.SG из-за темнота(F)-GEN.SG	Мы не видим берег из-за темноты.		
7	Lithuanian	5	main	per_ACC	Žmog-ų suėm-ė per klaid-ą.	person(M)-ACC.SG arrest-PST.3 through mistake(F)-ACC.SG	The man was arrested by mistake.	человек(M)-ACC.SG арестовать-PST.3 через ошибка(F)-ACC.SG	Мужчину арестовали по ошибке. 		
7	Lithuanian	5	alternate	del_GEN	Žmog-ų suėm-ė dėl klaid-os.	person(M)-ACC.SG arrest-PST.3 because_of mistake(F)-GEN.SG	The man was arrested because of a mistake.	человек(M)-ACC.SG арестовать-PST.3 из-за ошибка(F)-GEN.SG	Мужчину арестовали из-за ошибки.		This translation is said to be sensitive to context ("possible out of context or in a different (explicitly specified?) context").
7	Lithuanian	6	main	nuo_GEN	Med-is nuvirt-o nuo vėj-o.	tree(M)-NOM.SG fall-PST.3 from wind(M)-GEN.SG	The tree fell due to the wind.	дерево(M)-NOM.SG упасть-PST.3 от ветер(M)-GEN.SG	Дерево упало от ветра.		
7	Lithuanian	6	alternate	del_GEN	Med-is nuvirt-o dėl vėj-o.	tree(M)-NOM.SG fall-PST.3 because_of wind(M)-GEN.SG	The tree fell because of the wind.	дерево(M)-NOM.SG упасть-PST.3 из-за ветер(M)-GEN.SG	Дерево упало из-за ветра.		
7	Lithuanian	7	main	nuo_GEN	Žmog-us žuv-o nuo elektr-os smūgi-o.	person(M)-NOM.SG perish-PST.3 from electricity(F)-GEN.SG blow(M)-GEN.SG	The man died from electric shock.	человек(M)-NOM.SG погибнуть-PST.3 от электричество(F)-GEN.SG удар(M)-GEN.SG	Мужчина погиб от удара тока.		
7	Lithuanian	8	main	nuo_GEN	Moter-is prabud-o nuo triūkšm-o.	woman(F)-NOM.SG wake_up-PST.3 from noise(M)-GEN.SG	The woman woke up from the noise.	женщина(F)-NOM.SG проснуться-PST.3 от шум(M)-GEN.SG	Женщина проснулась от шума.		
7	Lithuanian	9	main	nuo_GEN	Vyr-ui skaud-a galv-ą nuo al-aus.	man(M)-DAT.SG ache-PRS.3 head(F)-ACC.SG from beer(M)-GEN.SG	The man has a headache from the beer.	мужчина(M)-DAT.SG болеть-PRS.3 голова(F)-ACC.SG от пиво(M)-GEN.SG	У мужчины болит голова от пива.		
7	Lithuanian	10	main	is_GEN	Moter-is pasijuok-ė iš šuniuk-o.	woman(F)-NOM.SG have_a_laugh-PST.3 out_of puppy(M)-GEN.SG	The woman had a laugh at the puppy. 	женщина(F)-NOM.SG посмеяться-PST.3 из щенок(M)-GEN.SG	Женщина посмеялась над щенком.		
7	Lithuanian	10	alternate	n.a.	Moter-is nusijuok-ė žiūrė-dam-a į šuniuk-ą.	woman(F)-NOM.SG begin_to_laugh-PST.3 look-SPTCP-F.NOM.SG into puppy(M)-ACC.SG	The woman started to laugh looking at the puppy. 	женщина(F)-NOM.SG засмеяться-PST.3 смотреть-SPTCP-F.NOM.SG в щенок(M)-ACC.SG	Женщина засмеялась, глядя на щенка.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
7	Lithuanian	11	main	nuo_GEN	Žmog-us mir-ė nuo nuoding-os žuvi-es.	person(M)-NOM.SG die-PST.3 from poisonous-F.GEN.SG fish(F)-GEN.SG	The man died from a poisonous fish.	человек(M)-NOM.SG умереть-PST.3 от ядовитый-F.GEN.SG рыба(F)-GEN.SG	Мужчина умер от ядовитой рыбы.		
7	Lithuanian	12	main	INS	Mergait-ė yra patenkin-t-a savo pažymi-u.	girl(F)-NOM.SG be.PRS.3 please-PST.PP-F.NOM.SG own grade(M)-INS.SG	The girl is satisfied with her grade.	девочка(F)-NOM.SG быть.PRS.3 удовлетворить-PST.PP-F.NOM.SG свой оценка(M)-INS.SG	Девочка довольна своей оценкой.		The use of the instrumental case marker is said to be gramatically conditioned (required by the adjectivized participle).
7	Lithuanian	13	main	ant_GEN	Žmon-a supyk-o ant vyr-o dėl jo žodži-ų.	wife(F)-NOM.SG get_angry-PST.3 on man(M)-GEN.SG because_of he.GEN word(M)-GEN.PL	The wife got angry with her husband because of his words.	жена(F)-NOM.SG рассердиться-PST.3 на мужчина(M)-GEN.SG из-за его слово(M)-GEN.PL	Жена рассердилась на мужа из-за его слов.		This translation is said to be more natural in speech than the alternative one.
7	Lithuanian	13	alternate	del_GEN	Žmon-a supyk-o dėl vyr-o žodži-ų.	wife(F)-NOM.SG get_angry-PST.3 because_of man(M)-GEN.SG word(M)-GEN.PL	The wife got angry because of her husband's words.	жена(F)-NOM.SG рассердиться-PST.3 из-за мужчина(M)-GEN.SG слово(M)-GEN.PL	Жена рассердилась на слова мужа.		
7	Lithuanian	14	main	del_GEN	Berniuk-as apsidžiaug-ė dėl šios idej-os.	boy(M)-NOM.SG get_thrilled-PST.3 because_of this.F.GEN.SG idea(F)-GEN.SG	The boy was thrilled by this idea.	мальчик(M)-NOM.SG обрадоваться-PST.3 из-за этот.F.GEN.SG идея(F)-GEN.SG	Мальчик был в восторге от этой идеи.		
7	Lithuanian	15	main	nuo_GEN	Žmog-us nusilp-o nuo bad-o.	person(M)-NOM.SG get_weak-PST.3 from starvation(M)-GEN.SG	The man got weak from hunger.	человек(M)-NOM.SG ослабеть-PST.3 от голод(M)-GEN.SG	Мужчина ослабел от голода.		
7	Lithuanian	16	main	nuo_GEN	Žmog-us mir-ė nuo bad-o.	person(M)-NOM.SG die-PST.3 from starvation(M)-GEN.SG	The man died of starvation.	человек(M)-NOM.SG умереть-PST.3 от голод(M)-GEN.SG	Мужчина умер от голода.		
7	Lithuanian	16	alternate	is_GEN	Žmog-us mir-ė iš bad-o.	person(M)-NOM.SG die-PST.3 out_of starvation(M)-GEN.SG	The man died of starvation.	человек(M)-NOM.SG умереть-PST.3 из голод(M)-GEN.SG	Мужчина умер с голода.		
7	Lithuanian	16	alternate	del_GEN	Žmog-us mir-ė dėl bad-o.	person(M)-NOM.SG die-PST.3 because_of starvation(M)-GEN.SG	The man died because of starvation.	человек(M)-NOM.SG умереть-PST.3 из-за голод(M)-GEN.SG	Мужчина умер из-за голода.		
