language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
44	Erzya	1	main	ABL	pacja-sʲ načk-sʲ selʲvedʲ-te	handkerchief-NOM.DEF get_wet-PST.3SG tear-ABL	The handkerchief was wet with tears.	платок-NOM.DEF мокнуть-PST.3SG слеза-ABL	Платок намок от слез.		
44	Erzya	2	main	ABL	tarado-sʲ siv-sʲ stalmo-do	branch-NOM.DEF break-PST.3SG weight-ABL	The branch broke from the weight.	 ветка-NOM.DEF сломаться-PST.3SG тяжесть-ABL	Ветка сломалась от тяжести.		
44	Erzya	3	main	ABL	ava-sʲ koz-ɨ kačamo-do	woman-NOM.DEF cough-PRS.3SG smoke-ABL	The woman coughs from the smoke.	 женщина-NOM.DEF кашлять-PRS.3SG дым-ABL	Женщина кашляет от дыма.		
44	Erzya	4	main	ABL	minʲ a ne-sɨnek vedʲ-čire-ntʲ čopoda pelʲks-tè	we not see-NPST.1PL.3SG water-shore-GEN.DEF darkness-ABL	We can't see the shore because of the darkness.	 мы не видеть-NPST.1PL.3SG вода-берег-GEN.DEF темнота-ABL	Мы не видим берег из-за темноты.		
44	Erzya	5	main	vidga_GEN	cera-stʲ ozavt-ɨ-zʲ ilʲvedevksè-nʲ vidʲga	man-NOM.DEF arrest-PRS.3SG-PTCP.PST error-GEN on	The man was arrested by mistake.	 мужчина-NOM.DEF посадить-PRS.3SG-PTCP.PST ошибка-GEN по	Мужчину арестовали по ошибке.		
44	Erzya	6	main	ABL	čuvto-sʲ pra-sʲ varma-do.	tree-NOM.DEF fall-PST.3SG wind-ABL	The tree fell from the wind.	 дерево-NOM.DEF падать-PST.3SG ветер-ABL	Дерево упало от ветра.		
44	Erzya	7	main	mejle_ABL	cera-sʲ čavo-v-sʲ seske toko-nʲ vačkodema-do mejle	man-NOM.DEF kill-PASS-PST.3SG straightaway flow-GEN blow-ABL after	The man died from electric shock immediately.	 мужчина-NOM.DEF убить-PASS-PST.3SG сразу ток-GEN удар-ABL после	Мужчина погиб от удара тока сразу.		
44	Erzya	8	main	ABL	ava-sʲ sɨrgoj-sʲ lašto-do	woman-NOM.DEF wake_up-PST.3SG noise-ABL	The woman woke up from the noise.	 женщина-NOM.DEF проснуться-PST.3SG шум-ABL	Женщина проснулась от шума.		
44	Erzya	9	main	ABL	cera-stʲ prja-zo sèred-i piva-do	man-GEN.DEF head-3SG.POSS.SG get_sick-PRS.3SG beer-ABL	A man has a headache from beer.	 мужчина-GEN.DEF голова-3SG.POSS.SG болеть-PRS.3SG пиво-ABL	У мужчины от пива болит голова.		
44	Erzya	10	main	lagso_GEN	ava-sʲ peede-v-sʲ kiska-levks-èntʲ lagso.	woman-NOM.DEF laugh-INCH-PST.3SG dog-cub-GEN.DEF over	The woman laughed at the puppy.	 женщина-NOM.DEF смеяться-INCH-PST.3SG собака-детеныш-GEN.DEF над	Женщина рассмеялась над щенком.		
44	Erzya	11	main	ABL	cera-sʲ kulo-sʲ morja-zʲ kal-do 	man-NOM.DEF die-PST.3SG poison-PTCP fish-ABL	The man died from poisonous fish.	 мужчина-NOM.DEF умереть-PST.3SG отравить-PTCP рыба-ABL	Мужчина умер от ядовитой рыбы.		
44	Erzya	12	main	ABL	tejterʲka-sʲ ašt-ɨ melʲsparo-so sonci-nʲzja ocenka-dostʲ	girl-NOM.DEF be-PRS.3SG joy-INESS he-3SG.POSS.F evaluation-ABL.DEF	The girl is satisfied with her grade.	 девочка-NOM.DEF находиться-PRS.3SG радость-INESS он-3SG.POSS.F оценка-ABL.DEF	Девочка довольна своей оценкой.		
44	Erzya	13	main	langs_GEN	cёra-sʲ mer-sʲ meze-buti berjanʲ. ni-sʲ keždja-sʲ mirde-nzè val-tnè-nʲ langs.	man-NOM.DEF say-PST.3SG what bad woman-DEF to_be_angry-PST.3SG husband-3SG.POSS.3SG word-PL.DEF-GEN the	The man said something bad. The wife was angry at her husband's words.	 мужчина-NOM.DEF сказать-PST.3SG что плохой жена-DEF разгневаться-PST.3SG муж-3SG.POSS.3SG слово-PL.DEF-GEN на	Мужчина сказал что-то плохое. Жена рассердилась на слова мужа.		
44	Erzya	14	main	DAT	cerɨne-sʲ pek raduva-sʲ te tev-stenʲ	boy-NOM.DEF very rejoice-PST.3SG this case-DAT.DEF	The boy is delighted with this idea.	 мальчик-NOM.DEF очень радоваться-PST.3SG этот дело-DAT.DEF	Мальчик в восторге от этой идеи.		
44	Erzya	15	main	ABL	cёra-sʲ vij-teme-v-sʲ vačoči-de	man-NOM.DEF force-ABESS-PASS-PST.3SG famine-ABL	The man was weak from hunger.	 мужчина-NOM.DEF сила-ABESS-PASS-PST.3SG голод-ABL	Мужчина ослабел от голода.		
44	Erzya	16	main	ABL	cёra-sʲ kulo-sʲ vačoči-de .	man-NOM.DEF die-PST.3SG famine-ABL	The man died of starvation.	 мужчина-NOM.DEF умереть-PST.3SG голод-ABL	Мужчина умер от голода.		
44	Erzya	17	main	ABL	cera-sʲ pižn-i sèredʲks-tè	man-NOM.DEF scream-PRS.3SG pain-ABL	The man screams in pain.	 мужчина-NOM.DEF кричать-PRS.3SG боль-ABL	Мужчина кричит от боли.		
44	Erzya	18	main	ABL	ava-sʲ sorn-ɨ jakšamo-do	woman-NOM.DEF tremble-PRS.3SG cold-ABL	The woman is shivering from the cold.	 женщина-NOM.DEF дрожать-PRS.3SG холод-ABL	Женщина дрожит от холода.		
44	Erzya	19	main	ABL	èjkakšo-sʲ avarʲgad-sʲ pele-ma-dontʲ	child-NOM.DEF cry-PST.3SG be_afraid-NMLZ-ABL.DEF	The child cried out in fear.	 ребенок-NOM.DEF плакать-PST.3SG бояться-NMLZ-ABL.DEF	Ребенок заплакал от страха.		
44	Erzya	20	main	ABL	èjkakšo-sʲ raka-zev-sʲ kenjardo-ma-dontʲ èjstè	child-NOM.DEF laugh-INCH-PST.3SG rejoice-NMLZ-ABL.DEF	The child laughed with joy.	 ребенок-NOM.DEF смеяться-INCH-PST.3SG радоваться-NMLZ-ABL.DEF	Ребенок рассмеялся от радости.		
44	Erzya	21	main	n.a.	èjkakšо-sʲ tandav-mо-dоstʲ kekš-sʲ kardaj-s	child-NOM.DEF be_scared-NMLZ-ABL.DEF hide-PST.3SG palace-ILL	The child hid in the shed out of fear.	 ребенок-NOM.DEF испугаться-NMLZ-ABL.DEF спрятаться-PST.3SG сарай-ILL	Ребенок от страха спрятался в сарае.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase	
44	Erzya	22	main	kise_GEN	cёra-sʲ čatmen-sʲ vizdev-ma-stʲ kisè	man-NOM.DEF keep_silence-PST.3SG be_shy-NMLZ-GEN.DEF out	The man humbly remained silent.	 мужчина-NOM.DEF молчать-PST.3SG стесняться-NMLZ-GEN.DEF из	Мужчина по скромности промолчал.		
44	Erzya	23	main	n.a.	ava-sʲ pele-zʲ kundɨ-ze kedʲ-te jalakso-nzo	woman-NOM.DEF be_afraid-CV grab-PST.3SG.O.3SG.S hand-ABL brother-3SG.POSS.3SG	The woman grabbed her brother's hand in fear.	 женщина-NOM.DEF бояться-CV схватить-PST.3SG.O.3SG.S рука-ABL брат-3SG.POSS.3SG	Женщина в страхе схватила брата за руку.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase	
44	Erzya	24	main	ABL	ava-sʲ size-sʲ rabota-do	woman-NOM.DEF get_tired-PST.3SG work-ABL	The woman is tired from work.	 женщина-NOM.DEF устать-PST.3SG работа-ABL	Женщина устала от работы.		
44	Erzya	25	main	kuvalma_GEN	ava-sʲ a matedev-i sesʲke-tne-nʲ kuvalma	woman-NOM.DEF not fall_asleep-PRS.3SG mosquito-PL.DEF-GEN on	The woman cannot sleep because of the mosquitoes.	 женщина-NOM.DEF не уснуть-PRS.3SG комар-PL.DEF-GEN по	Женщина не может заснуть из-за комаров.		
44	Erzya	25	alternate	ABL	ava-sʲ a уdу-v-i maraka-tne-de	woman-NOM.DEF not sleep-INCH-PRS.3SG mosquito-PL.DEF-ABL	The woman cannot sleep because of the mosquitoes.	женщина-NOM.DEF не спать-INCH-PRS.3SG комар-PL.DEF-ABL	Женщина не может заснуть из-за комаров.		
44	Erzya	26	main	ABL	vedesʲ nejavi valdo-ks kov-dontʲ	water-NOM.DEF seems light-TRANS moon-ABL.DEF	The water appears bright because of the moon.	 вода-NOM.DEF кажется светлый-TRANS луна-ABL.DEF	Вода кажется светлой из-за луны.		
44	Erzya	26	alternate	kise_GEN	vedʲ-sʲ marjav-i valdo kov-o-nʲ svetè-nʲ kisè	water-NOM.DEF seem-PRS.3SG light moon-INF-GEN light-GEN because_of	The water appears bright because of the moon.	вода-NOM.DEF казаться-PRS.3SG светлый луна-INF-GEN свет-GEN из-за	Вода кажется светлой из-за луны.		
44	Erzya	27	main	maro_GEN	cёra-sʲ vadrja-sto jaka-sʲ oxota-v kiska-nʲ pomoga-mo-stʲ maro	man-NOM.DEF good-ADV walk-PST.3SG hunting-ALL dog-GEN help-NMLZ-GEN.DEF thanks_to	The man successfully went hunting thanks to the dog.	 мужчина-NOM.DEF хороший-ADV ходить-PST.3SG охота-ALL собака-GEN помогать-NMLZ-GEN.DEF благодаря	Мужчина удачно сходил на охоту благодаря собаке.		
44	Erzya	28	main	langa_GEN	ni-sʲ keždja-sʲ mirde-nzè langa	woman-DEF get_angry-PST.3SG husband-3SG.POSS.3SG.GEN on	The wife was angry with her husband.	 жена-DEF разозлиться-PST.3SG муж-3SG.POSS.3SG.GEN на	Жена рассердилась на мужа.		
44	Erzya	29	main	kuvalma_GEN	ava-sʲ pozdaja-sʲ važode-ma tarka-s mirde-nzè kuvalma	woman-NOM.DEF late-PST.3SG work-NMLZ place-ILL husband-3SG.POSS.3SG.GEN out	The woman was late for work because of her husband.	 женщина-NOM.DEF опоздать-PST.3SG работать-NMLZ место-ILL муж-3SG.POSS.3SG.GEN из	Женщина опоздала на работу из-за мужа.		
44	Erzya	29	alternate	kise_GEN	ava-sʲ pozda-sʲ robуta-v mirde-nze kisè	woman-NOM.DEF late-PST.3SG work-ALL husband-3SG.POSS.SG.GEN because_of	The woman was late for work because of her husband.	женщина-NOM.DEF опоздать-PST.3SG работа-ALL муж-3SG.POSS.SG.GEN из-за	Женщина опоздала на работу из-за мужа.		
