language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
22	German	1	main	von_DAT	Das Taschentuch wurde von Träne-n durchtränkt.	DEF.NOM handkerchief(N)[SG.NOM] become.PST.3SG by tear(F)-PL.DAT soaked	The handkerchief got soaked from tears.	DEF.NOM платок(N)[SG.NOM] стать.PST.3SG от слеза(F)-PL.DAT намокший	Платок намок от слез.		
22	German	2	main	wegen_GEN	Der Ast brach wegen des Gewicht-es.	DEF.NOM branch(M)[SG.NOM] break.PST.3SG because_of DEF.GEN weight(N)-SG.GEN	The branch broke from the weight.	DEF.NOM ветка(M)[SG.NOM] ломаться.PST.3SG из-за DEF.GEN вес(N)-SG.GEN	Ветка сломалась от тяжести.		
22	German	2	alternate	unter_DAT	Der Ast brach unter dem Gewicht.	DEF.NOM branch(M)[SG.NOM] break.PST.3SG under DEF.DAT weight(N)[SG.DAT]	The branch broke under the weight.	DEF.NOM ветка(M)[SG.NOM] ломаться.PST.3SG под DEF.DAT вес(N)[SG.DAT]	Ветка сломалась от тяжести.		
22	German	3	main	wegen_GEN	Die Frau hust-et wegen des Rauch-s.	DEF.NOM woman(F)[SG.NOM] cough-PRS.3SG because_of DEF.GEN smoke(M)-SG.GEN	The woman is coughing because of the smoke.	DEF.NOM женщина(F)[SG.NOM] кашлять-PRS.3SG из-за DEF.GEN дым(M)-SG.GEN	Женщина кашляет из-за дыма.		
22	German	3	alternate	wegen_DAT	Die Frau hust-et wegen dem Rauch.	DEF.NOM woman(F)[SG.NOM] cough-PRS.3SG because_of DEF.DAT smoke(M)[SG.DAT]	The woman is coughing because of the smoke.	DEF.NOM женщина(F)[SG.NOM] кашлять-PRS.3SG из-за DEF.DAT дым(M)[SG.DAT]	Женщина кашляет из-за дыма.		
22	German	4	main	wegen_GEN	Wir könn-en die Küste wegen der Dunkelheit nicht sehen.	we can-PRS.1PL DEF.ACC shore(F)[SG.ACC] because_of DEF.GEN darkness(F)[SG.GEN] not see.INF	We cant see the shore because of the darkness.	мы мочь-PRS.1PL DEF.ACC берег(F)[SG.ACC] из-за DEF.GEN темнота(F)[SG.GEN] не видеть.INF	Мы не можем видеть берег из-за темноты.		
22	German	5	main	aus_DAT	Der Mann wurde aus Versehen verhaftet. 	DEF.NOM man(M)[SG.NOM] become.PST.3SG from oversight(N)[SG.DAT] arrested. 	The man was arrested by mistake.	DEF.NOM мужчина(M)[SG.NOM] стать.PST.3SG из ошибка(N)[SG.DAT] арестованный. 	Мужчину арестовали по ошибке.		
22	German	6	main	wegen_GEN	Der Baum fiel wegen des Wind-es. 	DEF.NOM tree(M)[SG.NOM] fall.PST.3SG because_of DEF.GEN wind(M)-SG.GEN	The tree fell due to the wind.	DEF.NOM дерево(M)[SG.NOM] падать.PST.3SG из-за DEF.GEN ветер(M)-SG.GEN	Дерево упало от ветра.		
22	German	7	main	durch_ACC	Der Mann starb durch ein-en Elektroschock. 	DEF.NOM man(M)[SG.NOM] die.PST.3SG through INDF-ACC electric_shock(M)[SG.ACC]	The man died from electric shock.	DEF.NOM мужчина(M)[SG.NOM] умирать.PST.3SG через INDF-ACC электрошок(M)[SG.ACC]	Мужчина погиб от электрошока.		
22	German	8	main	durch_ACC	Die Frau wach-te durch den Krach auf.	DEF.NOM woman(F)[SG.NOM] wake-PST.3SG through DEF.ACC noise(M)[SG.ACC] up	The woman woke up from the noise.	DEF.NOM женщина(F)[SG.NOM] просыпаться-PST.3SG через DEF.ACC шум(M)[SG.ACC] на	Женщина проснулась от шума.		
