language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
31	Karelian	1	main	AD	l‘igot‘ paik it‘ku-l	get_wet.PST handkerchief tear-AD	The handkerchief soaked from tears.	мокнуть.PST платок слеза-AD	Платок намок от слёз. 		
31	Karelian	1	alternate	perad_GEN	paika-an’e märgästu-i küünge-n perad	handkerchief-DIM get_wet-PST tear-GEN because_of	The handkerchief soaked from tears.	платок-DIM мокнуть-PST слеза-GEN из-за	Платок намок от слёз. 		
31	Karelian	2	main	EL	puu murenz‘ d‘üge-mi-št	tree break.PST heavy-NMLZ-EL	The branch broke from the weight.	дерево сломаться.PST тяжёлый-NMLZ-EL	Ветка сломалась от тяжести.		
31	Karelian	3	main	EL	akk r‘ügü-b savu-s	woman cough-3SG smoke-EL	The wifeis coughing because of the smoke.	жена кашлять-3SG дым-EL	Жена кашляет от дыма.		
31	Karelian	3	alternate	perad_GEN	in’ehmu r’ügü-b tabako-n savu-n perad	woman cough-3SG табак-GEN smoke-GEN because_of	The wifeis coughing because of the tobacco smoke.	женщина кашлять-3SG табак-GEN дым-GEN из-за	Женщина кашляет из-за табачного дыма.		
31	Karelian	3	alternate	tahte_GEN	in‘ehmu r‘ügi-b savu-n tähte	woman cough-3SG smoke-GEN because_of	The wifeis coughing because of the smoke.	женщина кашлять-3SG дым-GEN из-за	Женщина кашляет из-за дыма.		
31	Karelian	4	main	tahte_GEN	myö e-m nägü-da randa-d pimeda-n tähte 	1PL NEG-1PL appear-INF shore-PART darkness-GEN because_of	We can't see the shore because of the darkness.	1PL NEG-1PL виднеться-INF берег-PART темнота-GEN из-за	Нам не виден берег из-за темноты.		
31	Karelian	4	alternate	EL	pimeda-s hüü e-i näge-ta-ze toine rand	darkness-EL 3PL NEG-3 see-3PL.PRS-3PL other shore	In the dark, they can't see the other side.	темнота-EL 3PL NEG-3 видеть-3PL.PRS-3PL другой берег	В темноте им не виден другой берег.		
31	Karelian	5	main	EL	mužika-n aristui-ti-he ošibka-s	man-GEN arrest-3PL.PST-3PL mistake-EL	The man was arrested by mistake.	мужчина-GEN арестовать-3PL.PST-3PL ошибка-EL	Мужчину арестовали по ошибке.		
31	Karelian	6	main	AD	puu langez‘ tuul‘e-l	tree fall.PST wind-AD	The tree fell from the wind.	дерево падать.PST ветер-AD	Дерево упало от ветра.		
31	Karelian	7	main	EL	mužik kuul‘ toka-s	man kill.PST electricity-EL	The man died from electric shock.	мужчина умереть.PST ток-EL	Мужчина погиб от (удара) тока.		
31	Karelian	8	main	EL2	akk nouz-i šuma-s-piä	woman wake_up-PST noise-EL-out	The woman woke up from the noise.	женщина проснуться-PST шум-EL-из	Женщина проснулась от шума.		
31	Karelian	8	alternate	TRANS	akk om nouz-mu šuma-ks	woman be.3SG stand_up-PTCP.ACT noise-TRANS	The wife woke up from the noise.	жена быть.3SG встать-PTCP.ACT шум-TRANS	Жена проснулась от шума.		
31	Karelian	8	alternate	tahte_GEN	in‘ehmu haraštu-i šume-n tähte	woman wake_up-PST noise-GEN because_of	The woman woke up from the noise.	женщина проснуться-PST шум-GEN из-за	Женщина проснулась от шума.		
31	Karelian	9	main	EL	mužika-l piva-s kibišta-b piä	man-AD beer-EL hurt-3SG head	The man has a headache from the beer.	мужчина-AD пиво-EL болеть-3SG голова	У мужчины от пива болит голова.		
31	Karelian	9	alternate	EL2	mužika-l kibišta-b piä-n pivo-s-piä	man-AD hurt-3SG head-GEN beer-EL-out	The man has a headache from the beer.	мужчина-AD болеть-3SG голова-GEN пиво-EL-из	У мужчины от пива болит голова.		
