language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
25	Spanish	1	main	de	el pañuelo se moj-ó de lágrima-s	DEF.SG.M handkerchief(M).SG REFL get_wet-AOR.3SG from tear.(F)-PL	The handkerchief got wet from tears.	DEF.SG.M платок(M).SG REFL мокнуть-AOR.3SG от слеза.(F)-PL 	Платок намок от слез. 		
25	Spanish	2	main	por	la rama se romp-ió por el peso	DEF.SG.F branch(F)-SG REFL break-AOR.3SG because_of DEF.SG.M weight(M).SG	The branch broke because of the weight.	DEF.SG.F ветка(F)-SG REFL ломать-AOR.3SG из-за DEF.SG.M вес(M).SG	Ветка сломалась от тяжести.		
25	Spanish	3	main	por	la mujer está tos-iendo por el humo	DEF.SG.F woman(F).SG be.PRS.3SG cough-GER because_of DEF.SG.M smoke(M).SG	The woman coughes because of the smoke.	DEF.SG.F женщина(F).SG быть.PRS.3SG кашлять-GER из-за DEF.SG.M дым (M).SG	Женщина кашляет от дыма.		
25	Spanish	4	main	por	no pod-emos ver la orilla por la oscuridad	NEG can-PRS.1PL see.INF DEF.SG.F coast(F).SG because_of DEF.SG.F darkness(F).SG	We cannot see the coast because of the fog.	NEG мочь-PRS.1PL видеть.INF DEF.SG.F берег(F).SG из-за DEF.SG.F темнота(F).SG	Мы не можем увидеть берег из-за темноты.		
25	Spanish	5	main	por	el hombre fue arrest-ado por error	DEF.SG.M man(M).SG be.AOR.3SG detain-PART.PAST because_of mistake(F).SG	The man was arrested by mistake.	DEF.SG.M мужчина(M).SG быть.AOR.3SG арестовать-PART.PAST из-за ошибка(F).SG	Мужчина был арестован по ошибке.		
25	Spanish	6	main	debido_a	el árbol cay-ó debido al viento	DEF.SG.M tree(M).SG fall-AOR.3SG due_to DEF.SG.M wind(M).SG	The tree fell because of the wind.	DEF.SG.M дерево(M).SG упасть-AOR.3SG вследствие DEF.SG.M ветер(M).SG	Дерево упало от ветра.		
25	Spanish	7	main	por	el hombre mur-ió por un choque eléctrico	DEF.SG.M man(M).SG die-AOR.3SG because_of INDF.SG.M shock(M).SG electric.SG.M	The man died from electric shock.	DEF.SG.M мужчина(M).SG умереть-AOR.3SG из-за INDF.SG.M удар(M).SG электрический.SG.M	Мужчина погиб от удара тока.		
25	Spanish	8	main	por	la mujer despert-ó por el ruido	DEF.SG.F woman(F).SG get_up-AOR.3SG because_of DEF.SG.M noise(M).SG	The woman woke up from the noise.	DEF.SG.F женщина(F).SG проснуться-AOR.3SG из-за DEF.SG.M шум(M).SG	Женщина проснулась от шума.		
25	Spanish	9	main	por	el hombre tiene dolor de cabeza por la cerveza	DEF.SG.M man(M).SG have.PRS.3SG pain(M).SG from head(M).SG because_of DEF.SG.F beer(F)-SG	The man has a headache because of the beer.	DEF.SG.M мужчина(M).SG иметь.PRS.3SG боль(M).SG от голова(M).SG из-за DEF.SG.F пиво(F)-SG	У мужчины болит голова от пива.		
25	Spanish	10	main	de	la mujer se rió del cachorro	DEF.SG.F woman(F)-SG REFL laugh-AOR.3SG from.DEF.SG.M puppy(M).SG	The woman was laughing because of the puppy.	DEF.SG.F женщина(F)-SG REFL смеяться-AOR.3SG из-за.DEF.SG.M щенок(M).SG	Женщина рассмеялась из-за щенка.		
